HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.vidID,Input.video_title,Input.stime,Input.etime,Input.actual_vid_duration,Input.feedback_scheme,Answer.Appeared_Engaging,Answer.Appropriate_Hand_Gesture,Answer.Browser_Name,Answer.Did_not_pause_too_often,Answer.Feedback_Scheme,Answer.Listen_Another,Answer.Maintained_Eye_Contact,Answer.No_Filler,Answer.Not_Contrived,Answer.Not_Distracted,Answer.Not_Stiff,Answer.Not_Stressed,Answer.Overall_Rating,Answer.Overall_Rating,Answer.Submit,Answer.Varied_Loudness,Answer.Varied_Pace,Answer.Video_Title,Answer.viewerDuration,Approve,Reject
3NSM4HLQNRUN79XH6A5YU20W8HTQQS,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3RSDURM96AM96SWSEVWU1R935CNYES,A2MCG5W6LHSRG9,Submitted,Mon Oct 13 22:39:13 GMT 2014,Mon Oct 13 23:03:05 GMT 2014,Wed Nov 12 15:03:05 PST 2014,,,,1432,100% (12/12),100% (12/12),100% (9/9),AhfIxBmPOEY,"""22.2""",13,192,179,None,5,5,Firefox 32,5,None,5,5,5,4,4,3,5,4,4,Submit Answers,5,5,,177.259,x,
3VDI8GSXAFTQOG37HKJMEXBU8OYG8C,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,31N2WW6R9RQ0W3Z0KLNATFYQ8C43F6,A2X0QHIU6YXSUS,Rejected,Mon Oct 13 22:05:13 GMT 2014,Mon Oct 13 22:28:55 GMT 2014,Wed Nov 12 14:28:55 PST 2014,,Mon Oct 13 19:07:42 PDT 2014,Video_Watch_Duration_Test_Failed: You did not watch the whole video as requested in the HIT,1422,0% (0/48),0% (0/48),0% (0/48),01OasonAfJQ,"""25.3""",7,176,169,None,4,5,Firefox 32,5,None,2,5,4,5,5,5,4,4,4,Submit Answers,5,5,,35.349,x,
3K3G488TR28YENEJMIHVWR55CL65QU,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:36 GMT 2014,,,3NKQQ8O39Y5NXDYN8ZOLSOL59C5UDR,A2X0QHIU6YXSUS,Rejected,Mon Oct 13 21:39:23 GMT 2014,Mon Oct 13 22:03:04 GMT 2014,Wed Nov 12 14:03:04 PST 2014,,Mon Oct 13 19:07:42 PDT 2014,Video_Watch_Duration_Test_Failed: You did not watch the whole video as requested in the HIT,1421,0% (0/48),0% (0/48),0% (0/48),PCkul92vd5o,"""24.2""",10,208,198,Words,4,3,Firefox 32,5,Words,4,5,5,4,5,4,2,4,4,Submit Answers,5,3,,36.012,x,
3CMV9YRYP31VUPDRJFDTGFPGKGELJ7,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,323Q6SJS8IGFQB6ZZ6CCX9Z0RI9HFG,A1OLRUT93TXWEP,Submitted,Tue Oct 14 04:20:25 GMT 2014,Tue Oct 14 04:43:59 GMT 2014,Wed Nov 12 20:43:59 PST 2014,,,,1414,0% (0/0),0% (0/0),0% (0/0),f_T8o2nwRW0,"""30.2""",7,182,175,Words,2,5,Safari 7,3,Words,2,5,2,5,5,3,3,4,5,Submit Answers,3,4,,184.2563629,x,
3MJ28H2Y1E8VTB1375PR7MA5XKOO55,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:33 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:31 GMT 2014,,,3LOTDFNYA7ZXN11OU5YCYC9N651FWR,ADLYO655RWJUI,Rejected,Mon Oct 13 22:19:11 GMT 2014,Mon Oct 13 22:42:29 GMT 2014,Wed Nov 12 14:42:29 PST 2014,,Mon Oct 13 20:12:30 PDT 2014,Rejected_Because_User_Blocked,1398,5% (1/19),0% (0/18),0% (0/18),49gRyVX_DZo,"""33.1""",10,180,170,Words,3,4,Chrome 37,4,Words,1,4,3,4,4,3,4,2,5,Submit Answers,3,3,,111.470861,x,
33NKDW9FFXI3M5OAN6ZV457815EXCQ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:33 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:36 GMT 2014,,,3Y9N9SS8LYB3YJL4TFSK5FV5WZO3DV,A2X0QHIU6YXSUS,Rejected,Mon Oct 13 22:05:09 GMT 2014,Mon Oct 13 22:28:16 GMT 2014,Wed Nov 12 14:28:16 PST 2014,,Mon Oct 13 19:07:40 PDT 2014,Video_Watch_Duration_Test_Failed: You did not watch the whole video as requested in the HIT,1387,0% (0/48),0% (0/48),0% (0/48),KTvUd0AC238,"""31.2""",12,218,206,Words,3,3,Firefox 32,3,Words,1,4,4,4,3,3,4,2,3,Submit Answers,2,3,,33.045,x,
3INZSNUD80QNQ1CQKMOS8838F20D9O,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 02:07:42 GMT 2014,,,33JKGHPFYCUD6HKRORB2XJG5AU2MN7,A1X258MWJFEMTW,Submitted,Mon Oct 13 21:27:28 GMT 2014,Mon Oct 13 21:50:30 GMT 2014,Wed Nov 12 13:50:30 PST 2014,,,,1382,98% (62/63),88% (7/8),86% (6/7),mjrRTjxR3kE,"""30.1""",13,187,174,None,3,4,Chrome 37,3,None,3,5,2,3,4,2,2,3,4,Submit Answers,4,4,,104.843658,x,
3BJKPTD2QCC0BQ490TOT4XLOOAUTRA,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:31 GMT 2014,,,3T111IHZ5EQJEVTPSPOE1HFVBSN9RM,A2X0QHIU6YXSUS,Rejected,Mon Oct 13 21:39:18 GMT 2014,Mon Oct 13 22:02:04 GMT 2014,Wed Nov 12 14:02:04 PST 2014,,Mon Oct 13 19:07:41 PDT 2014,Video_Watch_Duration_Test_Failed: You did not watch the whole video as requested in the HIT,1366,0% (0/48),0% (0/48),0% (0/48),2hTRehTWboM,"""21.3""",7,173,166,None,2,4,Firefox 32,3,None,1,4,4,2,4,2,2,3,3,Submit Answers,2,2,,35.833,x,
3D5G8J4N5A4S4XLQ9DT35UAR9G7TV3,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:33 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:31 GMT 2014,,,3QUO65DNQUOE1APCY8213IX4DQBOUH,A15Q55LMYW7M1H,Submitted,Mon Oct 13 21:32:50 GMT 2014,Mon Oct 13 21:55:30 GMT 2014,Wed Nov 12 13:55:30 PST 2014,,,,1360,0% (0/0),0% (0/0),0% (0/0),zjMuJc8-few,"""31.3""",12,160,148,None,3,5,Chrome 37,5,None,2,5,6,3,5,2,4,4,4,Submit Answers,3,3,,116.715986,x,
3D4BBDG7ZHWR67HW3HS7XPI4UAE3CX,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3Z7VU45IPYHARHCLYT3Y8EZBMXKZ1Y,A2X0QHIU6YXSUS,Rejected,Mon Oct 13 22:05:05 GMT 2014,Mon Oct 13 22:27:41 GMT 2014,Wed Nov 12 14:27:41 PST 2014,,Mon Oct 13 19:07:39 PDT 2014,Video_Watch_Duration_Test_Failed: You did not watch the whole video as requested in the HIT,1356,0% (0/48),0% (0/48),0% (0/48),uW5y0LzXG-w,"""19.2""",8,195,187,Words,5,5,Firefox 32,5,Words,3,6,4,6,5,6,5,5,6,Submit Answers,5,5,,20.502,x,
37AQKJ12TXODR5H14ITO4CM6CVRTTN,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3SUWZRL0MYD7N8MM8C12I0PA62UE68,A1X258MWJFEMTW,Submitted,Mon Oct 13 22:28:48 GMT 2014,Mon Oct 13 22:51:13 GMT 2014,Wed Nov 12 14:51:13 PST 2014,,,,1345,98% (62/63),88% (7/8),86% (6/7),FAalb7eU5Ck,"""27.2""",10,189,179,Bars,6,5,Chrome 37,4,Bars,5,5,5,5,6,4,5,5,5,Submit Answers,6,5,,189.001181,x,
3Y3CZJSZ9KTYQOTJZX6V1HFA8785RV,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3RGU30DZTA8HNRT69TJA4CZO1A4MJA,A1X258MWJFEMTW,Submitted,Mon Oct 13 22:25:43 GMT 2014,Mon Oct 13 22:48:07 GMT 2014,Wed Nov 12 14:48:07 PST 2014,,,,1344,98% (62/63),88% (7/8),86% (6/7),zrOt3AYYf9w,"""25.1""",7,194,187,Bars,5,5,Chrome 37,4,Bars,5,5,5,4,6,5,4,5,5,Submit Answers,5,5,,177.391499,x,
3CMV9YRYP31VUPDRJFDTGFPGKGELJ7,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3DOCMVPBTNEJOZ5R0SQ2AY55FKGNNC,A2WGW5Y3ZFBDEC,Submitted,Mon Oct 13 21:50:21 GMT 2014,Mon Oct 13 22:12:39 GMT 2014,Wed Nov 12 14:12:39 PST 2014,,,,1338,100% (54/54),100% (2/2),0% (0/0),f_T8o2nwRW0,"""30.2""",7,182,175,Words,6,3,Chrome 37,4,Words,5,4,2,7,4,3,3,4,3,Submit Answers,5,5,,182.005983,x,
389A2A304OIVPFIZKUAOVRKXRYU0CZ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:33 GMT 2014,,,3EO896NRAWVL0MJQIQKMQQUGVI1JT9,A1X258MWJFEMTW,Submitted,Mon Oct 13 22:31:50 GMT 2014,Mon Oct 13 22:54:06 GMT 2014,Wed Nov 12 14:54:06 PST 2014,,,,1336,98% (62/63),88% (7/8),86% (6/7),Tir6maIQqrQ,"""26.2""",3,185,182,None,4,5,Chrome 37,5,None,4,4,5,5,5,4,4,4,5,Submit Answers,6,5,,170.629245,x,
3S829FDFT21DRXUON2U6OBPQM5QXDQ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:33 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 04:17:22 GMT 2014,,,30BUDKLTXDVB44M83TRXQUBAA7KE5T,A1X258MWJFEMTW,Submitted,Mon Oct 13 22:34:54 GMT 2014,Mon Oct 13 22:57:01 GMT 2014,Wed Nov 12 14:57:01 PST 2014,,,,1327,98% (62/63),88% (7/8),86% (6/7),UNejc5_ELXI,"""32.1""",16,176,160,Bars,4,5,Chrome 37,5,Bars,5,6,4,5,5,4,5,5,4,Submit Answers,5,5,,176.678588,x,
3WYZV0QBFJDKC0W49630TL1QJKEXBJ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,3COPXFW7XBCIJEW1JUBEMVTWL5ZKPP,A2WGW5Y3ZFBDEC,Submitted,Tue Oct 14 03:07:33 GMT 2014,Tue Oct 14 03:29:38 GMT 2014,Wed Nov 12 19:29:38 PST 2014,,,,1325,100% (54/54),100% (2/2),0% (0/0),A7c8f_wIYcY,"""27.1""",7,172,165,Words,7,7,Chrome 37,4,Words,6,6,5,3,6,4,5,6,6,Submit Answers,7,7,,172.003982,x,
3NSM4HLQNRUN79XH6A5YU20W8HTQQS,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3QAVNHZ3EM4MGG8HFB5IB0HGBINALJ,A1X258MWJFEMTW,Submitted,Mon Oct 13 22:41:00 GMT 2014,Mon Oct 13 23:03:04 GMT 2014,Wed Nov 12 15:03:04 PST 2014,,,,1324,98% (62/63),88% (7/8),86% (6/7),AhfIxBmPOEY,"""22.2""",13,192,179,None,4,5,Chrome 37,3,None,4,4,5,4,4,4,4,4,5,Submit Answers,5,5,,192.001394,x,
3URJ6VVYUPNDXSX3T06H2U4RXOTO40,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3R5F3LQFV2KVN9JM4V19KACJF8YOZE,A1X258MWJFEMTW,Submitted,Mon Oct 13 22:37:57 GMT 2014,Mon Oct 13 22:59:58 GMT 2014,Wed Nov 12 14:59:58 PST 2014,,,,1321,98% (62/63),88% (7/8),86% (6/7),bcjLTY_a2Vw,"""18.3""",14,187,173,Bars,6,5,Chrome 37,6,Bars,6,6,6,5,6,6,5,6,6,Submit Answers,6,5,,185.171785,x,
389A2A304OIVPFIZKUAOVRKXRYU0CZ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:33 GMT 2014,,,3TESA3PJ31A7OZZRCQW2K4R5541MMG,A2WGW5Y3ZFBDEC,Submitted,Mon Oct 13 22:37:58 GMT 2014,Mon Oct 13 22:59:43 GMT 2014,Wed Nov 12 14:59:43 PST 2014,,,,1305,100% (54/54),100% (2/2),0% (0/0),Tir6maIQqrQ,"""26.2""",3,185,182,None,4,5,Chrome 37,5,None,4,4,6,3,6,4,4,4,5,Submit Answers,4,5,,185.046983,x,
31YWE12TE0CXAOTEWPRKOJFU0UO7X8,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,16,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,3DEL4X4EL6LICSN990MMPGUALIVXYX,A2WGW5Y3ZFBDEC,Submitted,Mon Oct 13 22:13:11 GMT 2014,Mon Oct 13 22:34:48 GMT 2014,Wed Nov 12 14:34:48 PST 2014,,,,1297,100% (54/54),100% (2/2),0% (0/0),3klXTD7KCK4,"""25.2""",8,174,166,Words,4,5,Chrome 37,6,Words,5,5,6,7,6,5,4,5,4,Submit Answers,6,3,,174.005998,x,
3FTID4TN8LYLPE8Q5FEWQ244XKNYLE,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3QXNC7EIPIVVE19QYC5ZHLE822R09I,ADLYO655RWJUI,Rejected,Mon Oct 13 22:19:05 GMT 2014,Mon Oct 13 22:40:33 GMT 2014,Wed Nov 12 14:40:33 PST 2014,,Mon Oct 13 19:07:42 PDT 2014,Video_Watch_Duration_Test_Failed: You did not watch the whole video as requested in the HIT,1288,5% (1/19),0% (0/18),0% (0/18),6mC4WBsD7H0,"""22.1""",11,182,171,Words,4,6,Chrome 37,5,Words,2,4,4,5,5,4,4,4,5,Submit Answers,4,4,,60.83099,x,
3J94SKDEKIP4PEAEHWBBWSY6T6HD5X,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:31 GMT 2014,,,3634BBTX0OUFM6HJ5OUXXL0FRUXFIE,A1X258MWJFEMTW,Submitted,Mon Oct 13 21:27:24 GMT 2014,Mon Oct 13 21:48:52 GMT 2014,Wed Nov 12 13:48:52 PST 2014,,,,1288,98% (62/63),88% (7/8),86% (6/7),qG70bhMsHrQ,"""19.3""",7,180,173,None,5,6,Chrome 37,5,None,5,5,6,6,5,5,4,6,6,Submit Answers,6,5,,151.698767,x,
3TRB893CSJAMO2YO7FRG0XFZX4SG7P,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:36 GMT 2014,,,351SEKWQS0H4K5TEZXXZ1E4BWQ7MDW,A2WGW5Y3ZFBDEC,Submitted,Mon Oct 13 22:24:35 GMT 2014,Mon Oct 13 22:45:51 GMT 2014,Wed Nov 12 14:45:51 PST 2014,,,,1276,100% (54/54),100% (2/2),0% (0/0),tiqR4hLYl2I,"""21.1""",2,210,208,Words,1,4,Chrome 37,6,Words,2,3,5,5,6,3,3,2,2,Submit Answers,2,2,,210.006988,x,
3BS6ERDL93708IASMFLGOYC6P1SD6D,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:36 GMT 2014,,,3H7XDTSHKCR311XJ5P4UGX9Z7K3GWT,ABOEYY9Y0PFRI,Submitted,Mon Oct 13 22:35:21 GMT 2014,Mon Oct 13 22:56:26 GMT 2014,Wed Nov 12 14:56:26 PST 2014,,,,1265,0% (0/0),0% (0/0),0% (0/0),yeyFGa0L0Zw,"""23.2""",7,201,194,Bars,4,5,Chrome 37,4,Bars,1,6,3,5,5,4,6,4,5,Submit Answers,5,4,,201.000252,x,
31SIZS5W59FNJACHJPUYZSA143VQRT,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,351SEKWQS0H4K5TEZXXZ1E4BWQ2MDR,A2X0QHIU6YXSUS,Rejected,Mon Oct 13 21:39:12 GMT 2014,Mon Oct 13 22:00:16 GMT 2014,Wed Nov 12 14:00:16 PST 2014,,Mon Oct 13 19:07:43 PDT 2014,Video_Watch_Duration_Test_Failed: You did not watch the whole video as requested in the HIT,1264,0% (0/48),0% (0/48),0% (0/48),VyU1XMIec2Y,"""28.2""",11,185,174,None,6,5,Firefox 32,6,None,4,5,5,5,6,5,5,6,5,Submit Answers,5,5,,32.527,x,
3OKP4QVBP2X474WMEI30AOHPYCYGAG,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:33 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:31 GMT 2014,,,3JBT3HLQF82D89VNJVEO9AH9PDUZP6,A2MCG5W6LHSRG9,Submitted,Mon Oct 13 22:39:11 GMT 2014,Mon Oct 13 23:00:15 GMT 2014,Wed Nov 12 15:00:15 PST 2014,,,,1264,100% (12/12),100% (12/12),100% (9/9),yiAKUaGrtiY,"""32.3""",12,167,155,Words,4,5,Firefox 32,5,Words,3,3,5,5,4,5,6,5,5,Submit Answers,5,5,,167,x,
31KPKEKW4ADCFAQT6UETK7EF9DU0BS,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,35GMH2SV3EHXCESQ88NWZ0B1R2NOE6,A2WGW5Y3ZFBDEC,Submitted,Mon Oct 13 22:20:56 GMT 2014,Mon Oct 13 22:41:51 GMT 2014,Wed Nov 12 14:41:51 PST 2014,,,,1255,100% (54/54),100% (2/2),0% (0/0),VdMrJ-pSRhg,"""20.1""",7,180,173,Bars,7,7,Chrome 37,7,Bars,6,7,5,5,7,5,7,6,6,Submit Answers,7,7,,180.006233,x,
3NSM4HLQNRUN79XH6A5YU20W8HTQQS,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3LO69W1SU3DNQ7LK1BXS7MSJ9D0LG6,A1ET2J1PIP0RGO,Submitted,Mon Oct 13 22:42:06 GMT 2014,Mon Oct 13 23:02:59 GMT 2014,Wed Nov 12 15:02:59 PST 2014,,,,1253,0% (0/0),0% (0/0),0% (0/0),AhfIxBmPOEY,"""22.2""",13,192,179,None,5,6,Chrome 37,4,None,4,6,3,6,5,6,5,5,5,Submit Answers,6,5,,192.923981,x,
3YZ7A3YHR5TAR3TWEM60RRK6U9R5SJ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3SUWZRL0MYD7N8MM8C12I0PA62N6ET,A15Q55LMYW7M1H,Submitted,Mon Oct 13 21:32:48 GMT 2014,Mon Oct 13 21:53:39 GMT 2014,Wed Nov 12 13:53:39 PST 2014,,,,1251,0% (0/0),0% (0/0),0% (0/0),KEqT9qyy4d8,"""29.1""",10,179,169,None,3,3,Chrome 37,5,None,2,4,6,3,5,3,5,3,4,Submit Answers,2,2,,104.448988,x,
3CMV9YRYP31VUPDRJFDTGFPGKGELJ7,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3TXD01ZLD4HAXHFUFONSPKRZWZL4UX,A1ET2J1PIP0RGO,Submitted,Mon Oct 13 22:45:33 GMT 2014,Mon Oct 13 23:06:13 GMT 2014,Wed Nov 12 15:06:13 PST 2014,,,,1240,0% (0/0),0% (0/0),0% (0/0),f_T8o2nwRW0,"""30.2""",7,182,175,Words,5,5,Chrome 37,5,Words,5,6,4,6,5,4,5,5,5,Submit Answers,6,5,,182.162983,x,
